tweet_id,tweet_date,tweet_source,tweet_text,tweet_user,tweet_favorites,tweet_retweets,
1.27E+18,18-06-2020 12:06,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",Aswini62318016,0,28,
,,,,,,,
1.27E+18,18-06-2020 12:06,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Rsjesh32025948,0,141,
,,,,,,,
1.27E+18,18-06-2020 12:06,Twitter for Android,"Some Bjp workers blew the effigy of Kim Jong un in w. Bengal.  😂😂😭😭😭😂😂😭
#IndiaChinaFaceOff
#indiavschina 

Kim Jong… https://t.co/52JEFzGRLB",Rahilism,6,0,
,,,,,,,
1.27E+18,18-06-2020 12:05,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",rakhi_mody,0,28,
,,,,,,,
1.27E+18,18-06-2020 12:04,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",jayesh_Hindu,0,28,
,,,,,,,
1.27E+18,18-06-2020 12:02,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",Aswini62318016,0,19,
,,,,,,,
1.27E+18,18-06-2020 12:02,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",datta_fokmare,0,141,
,,,,,,,
1.27E+18,18-06-2020 12:01,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",Viresh76,0,19,
,,,,,,,
1.27E+18,18-06-2020 12:01,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Priyapa89917617,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:59,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Sushmit22892101,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:56,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",PiyushT30613343,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:56,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",ShailajaJoshi3,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:54,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",Viresh76,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:52,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",sb_hjs,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:50,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",gurav_sukesh,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:49,Twitter for iPhone,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",kiransa66739202,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:49,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",nagpurepriti,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:48,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",gurav_sukesh,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:48,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",lock_key99,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:48,Twitter Web App,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Mohitshringi19,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:47,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ChanduManthena,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:46,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",Prajakt58741705,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:45,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",BASAVARAJSHIND9,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:45,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",RajaramMasurkar,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:45,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",RajaramMasurkar,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:44,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",BVKrishna14,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:44,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Viresh76,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:42,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",nilesh_shivade,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:42,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Prajakt58741705,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:41,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",BattinVinayak,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:40,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Aswini62318016,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:40,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Jyoti56068222,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:39,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",NikkiKeshri,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:38,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",KhandelMangesh,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:38,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",GargePradip,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:38,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",JSanjay13,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:38,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",pinkykeshri80,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:38,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",AbhijitKapase2,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:37,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",GhagSadashiv,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:37,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",Neelam_ss,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:36,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",RameshK74047784,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:36,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Sowmya57348550,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:36,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",AbhishekG56,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Hindu_yodhaa,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",GhagSadashiv,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",KhandelMangesh,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",Maheshd_20,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Shrisha85569820,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:35,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",RashmiBA2,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:34,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",Neha_krushnai,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:34,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",SharathChand17,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:34,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",BagulRadhika,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:34,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",HemaManju7,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:33,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",pinkykeshri80,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:33,Twitter for Android,"RT @ARYAWARAT100: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavsc…",1chetanrajhans,0,28,
,,,,,,,
1.27E+18,18-06-2020 11:32,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",KhandobaH,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:32,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",TusharBhoskar1,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:32,Twitter Web App,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",SinghPranity,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:31,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Maheshd_20,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:30,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Neelam_ss,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:30,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",NikkiKeshri,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:28,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",nayana_dalvi,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:27,Twitter for Android,"RT @bagde_sham: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschi…",ShriRam63897642,0,19,
,,,,,,,
1.27E+18,18-06-2020 11:27,Twitter Web App,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",makamsuhas,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:26,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",asharanjane,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:26,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Prakruthi_44,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:25,Twitter for Android,"#ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know… https://t.co/kWU3JM5ux6",bagde_sham,17,19,
,,,,,,,
1.27E+18,18-06-2020 11:25,Twitter Web App,"Amid an #Intense and escalating #border standoff between two of the world's largest #economies, #India has asked… https://t.co/S4vqNjPIDH",techportalntw,0,0,
,,,,,,,
1.27E+18,18-06-2020 11:25,Twitter for Android,"#ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know… https://t.co/8HwhzyfThN",ARYAWARAT100,23,28,
,,,,,,,
1.27E+18,18-06-2020 11:24,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",vinod_sevak,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:24,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Babitaganguly2,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:24,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",vs2401,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:22,Twitter Web App,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",SharanBhav,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:22,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Krushnapatil21,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:22,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",PallaviAbhyank1,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:22,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",JituMarathe1,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:22,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Bhupend83259663,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:21,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ArvindWorld06,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:21,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",AshokPa92585280,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:21,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",KeshriMolly,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:20,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Shashi97270928,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:20,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",VijayBhoslay,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:18,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",yashad_vyavhare,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:17,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",skumarnee,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:17,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ThengareJyoti,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:17,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",MSamarth12,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:16,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",dhanagar_rahul,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:14,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",DrDhuri,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:14,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",shetest2004,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:13,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",apule_ravindra,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:13,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ChetanBhoite3,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:13,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",MeenaKadam7,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:13,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",VimalSDalvi1,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:13,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",krushan2815,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:11,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",krishnasevika77,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:11,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",SujitPa12879820,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",jayesh_Hindu,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",JoshiPranita3,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",aksharadb,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",NeetuBudhwan,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ShrutiDamle3,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:09,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",hjs_ruta,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:08,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",ChormalePriti,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:08,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",HemaManju7,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:08,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",monukumar11501,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:08,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Priti_64,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:07,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Sudesh83469040,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:06,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",1chetanrajhans,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:03,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",hjs_manisha,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:02,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Sanjayxkulkarni,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:02,Twitter for Android,"RT @fortune_human: Indian Army is fighting for us by its own way.
Fortune, declares open support to companies moving from China to India, i…",iamshiv08,0,2,
,,,,,,,
1.27E+18,18-06-2020 11:02,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",PrabhakarBhos18,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:01,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",BalwantPathak,0,141,
,,,,,,,
1.27E+18,18-06-2020 11:00,Twitter for Android,"@Jawad25977783 @majorgauravarya @JyotsnaBedi @adgpi Bollywood will be sifted to UP &amp; Bihar, don't worry about the m… https://t.co/MtMiGHAUWC",Pratik_177,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='404494447ad0eb09', url='https://api.twitter.com/1.1/geo/id/404494447ad0eb09.json', place_type='city', name='Bhubaneshwar', full_name='Bhubaneshwar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[85.624118, 20.064307], [86.082706, 20.064307], [86.082706, 20.43391], [85.624118, 20.43391]]]), attributes={})"
,,,,,,,
1.27E+18,18-06-2020 10:58,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",Jyoti05297281,0,141,
,,,,,,,
1.27E+18,18-06-2020 10:52,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",arun_sinde,0,141,
,,,,,,,
1.27E+18,18-06-2020 10:49,Twitter Web App,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",s_nimeshika,0,141,
,,,,,,,
1.27E+18,18-06-2020 10:45,Twitter for Android,"RT @PayalNeve: #ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know #indiavschin…",sanjana27466622,0,141,
,,,,,,,
1.27E+18,18-06-2020 10:36,Twitter for Android,"#ChineseProductsInDustbin   Reminder for all of us, half an hour to go, do participate in this trend as we know… https://t.co/KEyzkgkxQB",PayalNeve,122,141,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='091db3ab8e2eaef5', url='https://api.twitter.com/1.1/geo/id/091db3ab8e2eaef5.json', place_type='city', name='Yawal', full_name='Yawal, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[75.689503, 21.15991], [75.710388, 21.15991], [75.710388, 21.176266], [75.689503, 21.176266]]]), attributes={})"
,,,,,,,
1.27E+18,18-06-2020 10:10,Twitter Web App,"According to my information, these #harmful #Chinese  apks are selling our data in #DarkWeb .
So remove these #apps… https://t.co/aCRN51MtLM",Aryan_s2003,1,0,
,,,,,,,
1.27E+18,18-06-2020 09:37,Twitter Web App,Remove These 52 Chinese Virus Apps From Your Phone Now!!! #CleanYourPhon... https://t.co/kIULH76FVJ via @YouTube… https://t.co/mxPuCCqZvH,kvini23,1,0,
,,,,,,,
1.27E+18,18-06-2020 09:21,Twitter for Android,@OpIndia_com Hey @BCCI @SGanguly99 @JayShah are you listening? #BoycottChineseProducts #indiavschina,ashwinreddy1,1,0,
,,,,,,,
1.27E+18,18-06-2020 09:09,Twitter for Android,"#SoftwareInAWeekHardwareInAYear
Great guidance by @Wangchuk66 
At times we need to stand by people like him, have f… https://t.co/TFjLhrwR9R",vevekpaul,0,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='7929cea6bd5b32bd', url='https://api.twitter.com/1.1/geo/id/7929cea6bd5b32bd.json', place_type='city', name='Mumbai', full_name='Mumbai, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]), attributes={})"
,,,,,,,
